id,category,list_type,beds,baths,sq_ft_price,sq_ft_price_USD,price_KES,price_USD,district,neighborhood,street,County,SubCounty,Latitude,Longitude
3403083,Flat & Apartment,For Sale,3,3,0,0,12000000,113143.5037,Langata,South B,Mkoma Road,STAREHE,SOUTH B,-1.310725,36.835695
3407929,Flat & Apartment,For Sale,3,3,9821,92.59852913,18500000,174429.5682,Westlands,Parklands,Nairobi,WESTLANDS,MUTHAIGA,-1.259882,36.817892
3394666,Flat & Apartment,For Sale,3,3,8862,83.55647747,15000000,141429.3796,Dagoretti North,Kilimani,None,WESTLANDS,KILIMANI,-1.289279,36.786931
3411364,Flat & Apartment,For Sale,3,3,8516,80.29417311,11000000,103714.8784,Dagoretti North,Kileleshwa,None,WESTLANDS,KILELESHWA,-1.280739,36.781686
3408449,Flat & Apartment,For Sale,2,3,13068,123.2132755,11500000,108429.191,Dagoretti North,Kileleshwa,None,WESTLANDS,KILELESHWA,-1.280739,36.781686
43036,Flat & Apartment,For Sale,2,2,10435,98.38770507,12000000,113143.5037,Dagoretti North,Kilimani,Off Kindaruma Road,WESTLANDS,KILIMANI,-1.297795,36.791215
3394664,Flat & Apartment,For Sale,3,5,8058,75.97586272,18000000,169715.2555,Dagoretti North,Kilimani,None,WESTLANDS,KILIMANI,-1.289279,36.786931
3406126,Flat & Apartment,For Sale,3,5,7851,74.02413728,18000000,169715.2555,Dagoretti North,Kilimani,None,WESTLANDS,KILIMANI,-1.289279,36.786931
3399158,Flat & Apartment,For Sale,3,3,0,0,22500000,212144.0694,Westlands,Brookside,Brookside Drive,WESTLANDS,SPRING VALLEY,-1.256163,36.79194
3402315,Flat & Apartment,For Sale,4,5,9441,89.01565152,25000000,235715.6327,Dagoretti North,Kileleshwa,Kileleshwa,WESTLANDS,KILELESHWA,-1.280739,36.781686
3412166,Flat & Apartment,For Sale,4,6,8153,76.87158212,21500000,202715.4441,Dagoretti North,Kileleshwa,None,WESTLANDS,KILELESHWA,-1.280739,36.781686
3402805,Flat & Apartment,For Sale,3,5,9259,87.29964171,14950000,140957.9483,Dagoretti North,Kilimani,None,WESTLANDS,KILIMANI,-1.289279,36.786931
3410676,Flat & Apartment,For Sale,3,2,8626,81.33132189,13000000,122572.129,Dagoretti North,Kileleshwa,None,WESTLANDS,KILELESHWA,-1.280739,36.781686
3401700,Flat & Apartment,For Sale,3,0,7631,71.94983971,11000000,103714.8784,Dagoretti North,Kilimani,None,WESTLANDS,KILIMANI,-1.289279,36.786931
3410664,Flat & Apartment,For Sale,3,2,8527,80.39788799,11000000,103714.8784,Dagoretti North,Kileleshwa,None,WESTLANDS,KILELESHWA,-1.280739,36.781686
3406299,Flat & Apartment,For Sale,3,4,9545,89.99622855,21000000,198001.1314,Dagoretti North,Kileleshwa,None,WESTLANDS,KILELESHWA,-1.280739,36.781686
3399761,Flat & Apartment,For Sale,4,2,0,0,23000000,216858.382,Dagoretti North,Kilimani,None,WESTLANDS,KILIMANI,-1.289279,36.786931
3410653,Flat & Apartment,For Sale,1,2,8353,78.75730718,3600000,33943.0511,Dagoretti North,Kileleshwa,None,WESTLANDS,KILELESHWA,-1.280739,36.781686
3410696,Flat & Apartment,For Sale,2,3,11281,106.3643221,17000000,160286.6302,Dagoretti North,Kileleshwa,None,WESTLANDS,KILELESHWA,-1.280739,36.781686
3405989,Flat & Apartment,For Sale,2,2,11080,104.4691684,13000000,122572.129,Dagoretti North,Lavington,None,WESTLANDS,LAVINGTON,-1.278937,36.777798
3410275,Flat & Apartment,For Sale,3,3,0,0,12000000,113143.5037,Dagoretti North,Kilimani,None,WESTLANDS,KILIMANI,-1.289279,36.786931
3397408,Flat & Apartment,For Sale,3,0,7686,72.46841411,11000000,103714.8784,Dagoretti North,Kilimani,None,WESTLANDS,KILIMANI,-1.289279,36.786931
3404795,Flat & Apartment,For Sale,4,6,8409,79.2853102,21000000,198001.1314,Dagoretti North,Kilimani,None,WESTLANDS,KILIMANI,-1.289279,36.786931
3411719,Flat & Apartment,For Sale,3,2,10098,95.21025834,12500000,117857.8163,Dagoretti North,Lavington,Korosho,WESTLANDS,MAZIWA,-1.293053,36.770658
3401701,Flat & Apartment,For Sale,4,6,8409,79.2853102,21000000,198001.1314,Dagoretti North,Kilimani,None,WESTLANDS,KILIMANI,-1.289279,36.786931
3410641,Flat & Apartment,For Sale,3,3,8524,80.36960211,17900000,168772.393,Dagoretti North,Kilimani,None,WESTLANDS,KILIMANI,-1.289279,36.786931
3410600,Flat & Apartment,For Sale,1,1,8361,78.83273619,3600000,33943.0511,Dagoretti North,Kileleshwa,None,WESTLANDS,KILELESHWA,-1.280739,36.781686
3406125,Flat & Apartment,For Sale,3,2,7492,70.6392608,13000000,122572.129,Dagoretti North,Lavington,None,WESTLANDS,LAVINGTON,-1.278937,36.777798
3394540,Flat & Apartment,For Sale,3,2,0,0,23000000,216858.382,Dagoretti North,Kilimani,Kilimani,WESTLANDS,KILIMANI,-1.289279,36.786931
3402804,Flat & Apartment,For Sale,2,3,9326,87.93135961,12950000,122100.6977,Dagoretti North,Kilimani,None,WESTLANDS,KILIMANI,-1.289279,36.786931
37254,Flat & Apartment,For Sale,3,3,0,0,10950000,103243.4471,Westlands,Loresho,Bridgeview Park Apartments,WESTLANDS,LORESHO,-1.258207,36.722493
3408828,Flat & Apartment,For Sale,3,4,9291,87.60135772,16500000,155572.3176,Dagoretti North,Kilimani,None,WESTLANDS,KILIMANI,-1.289279,36.786931
3409867,Flat & Apartment,For Sale,3,4,8175,77.07901188,13200000,124457.854,Dagoretti North,Kilimani,None,WESTLANDS,KILIMANI,-1.289279,36.786931
3403185,Flat & Apartment,For Sale,2,2,8023,75.64586083,10000000,94286.25306,Dagoretti North,Lavington,None,WESTLANDS,LAVINGTON,-1.278937,36.777798
40297,Flat & Apartment,For Sale,2,2,0,0,10150000,95700.54686,Westlands,Loresho,Bridgeview Park Apartments,WESTLANDS,LORESHO,-1.258207,36.722493
3411362,Flat & Apartment,For Sale,2,2,6968,65.69866114,7500000,70714.6898,Dagoretti North,Kileleshwa,None,WESTLANDS,KILELESHWA,-1.280739,36.781686
3406128,Flat & Apartment,For Sale,2,2,8023,75.64586083,10300000,97114.84066,Dagoretti North,Kilimani,None,WESTLANDS,KILIMANI,-1.289279,36.786931
3402654,Flat & Apartment,For Sale,4,5,7897,74.45785404,16500000,155572.3176,Dagoretti North,Lavington,None,WESTLANDS,LAVINGTON,-1.278937,36.777798
3407241,Flat & Apartment,For Sale,2,0,0,0,16000000,150858.0049,Dagoretti North,Kilimani,None,WESTLANDS,KILIMANI,-1.289279,36.786931
3398265,Flat & Apartment,For Sale,3,2,0,0,10000000,94286.25306,Dagoretti North,Lavington,None,WESTLANDS,LAVINGTON,-1.278937,36.777798
3408493,Flat & Apartment,For Sale,2,3,6970,65.71751839,7500000,70714.6898,Dagoretti North,Kileleshwa,None,WESTLANDS,KILELESHWA,-1.280739,36.781686
3408806,Flat & Apartment,For Sale,1,2,8355,78.77616444,6300000,59400.33943,Dagoretti North,Kilimani,None,WESTLANDS,KILIMANI,-1.289279,36.786931
3409857,Flat & Apartment,For Sale,3,0,10082,95.05940034,14000000,132000.7543,Dagoretti North,Kilimani,None,WESTLANDS,KILIMANI,-1.289279,36.786931
3401544,Flat & Apartment,For Sale,3,0,8058,75.97586272,18000000,169715.2555,Dagoretti North,Kilimani,None,WESTLANDS,KILIMANI,-1.289279,36.786931
3376895,Flat & Apartment,For Sale,3,3,0,0,9500000,89571.94041,Roysambu,Kahawa West,Richland Pointe Apartments,KASARANI,KAHAWA WEST,-1.179274,36.890566
40296,Flat & Apartment,For Sale,3,4,0,0,9000000,84857.62776,Dagoretti South,Uthiru/Ruthimitu,Four Points Apartments,WESTLANDS,MT VIEW,-1.267595,36.72597
44033,Flat & Apartment,For Sale,3,3,5852,55.17631529,9500000,89571.94041,Dagoretti South,Uthiru/Ruthimitu,Onyx Place Apartments,DAGORETTI,UTHIRU,-1.263455,36.715962
40292,Flat & Apartment,For Sale,3,3,0,0,8500000,80143.3151,Dagoretti South,Uthiru/Ruthimitu,Four Points Apartments,WESTLANDS,MT VIEW,-1.267595,36.72597
3386934,Flat & Apartment,For Sale,2,0,0,0,14000000,132000.7543,Dagoretti North,Kilimani,Dennis Prit,WESTLANDS,KILIMANI,-1.285543,36.788115
3376894,Flat & Apartment,For Sale,2,2,0,0,8500000,80143.3151,Roysambu,Kahawa West,Richland Pointe Apartments,KASARANI,KAHAWA WEST,-1.179274,36.890566
3410995,Flat & Apartment,For Sale,2,2,6808,64.19008109,9000000,84857.62776,Dagoretti North,Lavington,None,WESTLANDS,LAVINGTON,-1.278937,36.777798
3408805,Flat & Apartment,For Sale,2,1,7664,72.26098435,6600000,62228.92702,Dagoretti North,Kilimani,None,WESTLANDS,KILIMANI,-1.289279,36.786931
40290,Flat & Apartment,For Sale,2,2,0,0,7500000,70714.6898,Dagoretti South,Uthiru/Ruthimitu,Four Points Apartments,WESTLANDS,MT VIEW,-1.267595,36.72597
3408829,Flat & Apartment,For Sale,2,2,7884,74.33528192,9500000,89571.94041,Dagoretti North,Kilimani,None,WESTLANDS,KILIMANI,-1.289279,36.786931
3408804,Flat & Apartment,For Sale,2,2,7714,72.73241561,8300000,78257.59004,Dagoretti North,Kilimani,None,WESTLANDS,KILIMANI,-1.289279,36.786931
3388099,Flat & Apartment,For Sale,2,2,0,0,12500000,117857.8163,Dagoretti North,Kilimani,None,WESTLANDS,KILIMANI,-1.289279,36.786931
43971,Flat & Apartment,For Sale,3,2,0,0,9500000,89571.94041,Ngong Road,Denali Apartments,None,KIBRA,JAMHURI,-1.299557,36.748361
3410637,Flat & Apartment,For Sale,2,2,7179,67.68810107,8500000,80143.3151,Dagoretti North,Kilimani,None,WESTLANDS,KILIMANI,-1.289279,36.786931
3408803,Flat & Apartment,For Sale,3,2,798,7.524042995,10300000,97114.84066,Dagoretti North,Kilimani,None,WESTLANDS,KILIMANI,-1.289279,36.786931
3383004,Flat & Apartment,For Sale,3,2,8886,83.78276447,11000000,103714.8784,Dagoretti North,Valley Arcade,Lavington,WESTLANDS,MAZIWA,-1.290723,36.769157
3403406,Flat & Apartment,For Sale,4,4,6007,56.63775222,15000000,141429.3796,Thika Road,Morningside Park Apartment,None,KASARANI,KASARANI,-1.221528,36.879525
3403112,Flat & Apartment,For Sale,2,2,0,0,8500000,80143.3151,Langata,South B,Mkoma Road,STAREHE,SOUTH B,-1.310725,36.835695
3410684,Flat & Apartment,For Sale,1,2,14881,140.3073732,12500000,117857.8163,Dagoretti North,Kilimani,None,WESTLANDS,KILIMANI,-1.289279,36.786931
3398395,Flat & Apartment,For Sale,3,3,7742,72.99641712,12500000,117857.8163,Dagoretti North,Kilimani,Kilimani,WESTLANDS,KILIMANI,-1.289279,36.786931
3399915,Flat & Apartment,For Sale,2,0,0,0,65000000,612860.6449,Embakasi North,Donholm,None,EMBAKASI,DONHOLM,-1.293916,36.897118
3433595,Flat & Apartment,For Sale,2,3,6897,65.02922874,10000000,94286.25306,Dagoretti North,Kileleshwa,Kileleshwa Near The Bypass,WESTLANDS,KILELESHWA,-1.280739,36.781686
3432575,Flat & Apartment,For Sale,2,2,11117,104.8180275,14000000,132000.7543,Dagoretti North,Kilimani,Junction Mall,WESTLANDS,KILIMANI,-1.298245,36.762148
3432916,Flat & Apartment,For Sale,2,2,0,0,10500000,99000.56572,Dagoretti North,Kilimani,None,WESTLANDS,KILIMANI,-1.289279,36.786931
3433213,Flat & Apartment,For Sale,2,2,0,0,7750000,73071.84612,Dagoretti North,Kawangware,None,WESTLANDS,KILIMANI,-1.289279,36.786931
3433423,Flat & Apartment,For Sale,4,0,0,0,13500000,127286.4416,Roysambu,Kahawa,None,KASARANI,KAHAWA WEST,-1.185886,36.906905
3432303,Flat & Apartment,For Sale,3,3,7827,73.79785027,10700000,100886.2908,Dagoretti North,Kilimani,Wood Avenue,WESTLANDS,KILIMANI,-1.290808,36.785623
3432598,Flat & Apartment,For Sale,3,3,7340,69.20610975,12800000,120686.4039,Dagoretti North,Kilimani,Junction Mall,WESTLANDS,KILIMANI,-1.298245,36.762148
3432873,Flat & Apartment,For Sale,1,2,0,0,9500000,89571.94041,Dagoretti North,Lavington,None,WESTLANDS,LAVINGTON,-1.278937,36.777798
3432833,Flat & Apartment,For Sale,3,4,0,0,17500000,165000.9429,Dagoretti North,Lavington,None,WESTLANDS,LAVINGTON,-1.278937,36.777798
3432586,Flat & Apartment,For Sale,3,3,8683,81.86875354,12000000,113143.5037,Dagoretti North,Lavington,James Gichuri,WESTLANDS,MAZIWA,-1.279102,36.76981
3430012,Flat & Apartment,For Sale,3,3,9290,87.5919291,16500000,155572.3176,Dagoretti North,Kilimani,Elgeiyo Marakwet,WESTLANDS,KILIMANI,-1.295323,36.779237
3432804,Flat & Apartment,For Sale,3,3,0,0,17300000,163115.2178,Dagoretti North,Lavington,None,WESTLANDS,LAVINGTON,-1.278937,36.777798
3432910,Flat & Apartment,For Sale,3,4,0,0,30000000,282858.7592,Westlands,Riverside,None,WESTLANDS,MUTHANGARI,-1.269664,36.793534
3432113,Flat & Apartment,For Sale,1,1,8710,82.12332642,7500000,70714.6898,Dagoretti North,Dennis Pritt,Nairobi Kilimani,WESTLANDS,KILIMANI,-1.286516,36.79886
3432111,Flat & Apartment,For Sale,2,2,7312,68.94210824,8500000,80143.3151,Dagoretti North,Dennis Pritt,Nairobi Kilimani,WESTLANDS,KILIMANI,-1.286516,36.79886
3430671,Flat & Apartment,For Sale,2,3,0,0,16000000,150858.0049,Westlands,Westlands Area,Ojijo Close,WESTLANDS,MUTHAIGA,-1.266173,36.811195
3432109,Flat & Apartment,For Sale,3,3,8129,76.64529512,10500000,99000.56572,Dagoretti North,Dennis Pritt,Kilimani Nairobi,WESTLANDS,KILIMANI,-1.286516,36.79886
3430644,Flat & Apartment,For Sale,2,3,0,0,16000000,150858.0049,Westlands,Westlands Area,Ojijo Close,WESTLANDS,MUTHAIGA,-1.266173,36.811195
3433149,Flat & Apartment,For Sale,3,2,0,0,8500000,80143.3151,Roysambu,Kahawa West,None,KASARANI,KAHAWA WEST,-1.185886,36.906905
3431898,Flat & Apartment,For Sale,4,5,0,0,33000000,311144.6351,Dagoretti North,Lavington,None,WESTLANDS,LAVINGTON,-1.278937,36.777798
3421034,Flat & Apartment,For Sale,3,5,8424,79.42673958,17500000,165000.9429,Dagoretti North,Kileleshwa,None,WESTLANDS,KILELESHWA,-1.280739,36.781686
3421033,Flat & Apartment,For Sale,4,6,8153,76.87158212,21500000,202715.4441,Dagoretti North,Kileleshwa,None,WESTLANDS,KILELESHWA,-1.280739,36.781686
3432255,Flat & Apartment,For Sale,2,2,0,0,9500000,89571.94041,Ridgeways,None,None,WESTLANDS,MUTHAIGA,-1.230687,36.849247
3433093,Flat & Apartment,For Sale,0,0,0,0,8000,75.42900245,Ruaraka,None,None,KASARANI,RUARAKA,-1.243934,36.880806
3415771,Flat & Apartment,For Sale,3,5,8424,79.42673958,17500000,165000.9429,Dagoretti North,Kileleshwa,None,WESTLANDS,KILELESHWA,-1.280739,36.781686
3416098,Flat & Apartment,For Sale,1,1,10679,100.6882896,9800000,92400.528,Dagoretti North,Kilimani,Off Denis Pritt,WESTLANDS,KILIMANI,-1.285543,36.788115
3428411,Flat & Apartment,For Sale,2,1,8627,81.34075052,6500000,61286.06449,Dagoretti North,Kilimani,None,WESTLANDS,KILIMANI,-1.289279,36.786931
3429854,Flat & Apartment,For Sale,3,3,0,0,45000000,424288.1388,Westlands,Riverside,None,WESTLANDS,MUTHANGARI,-1.269664,36.793534
3425527,Flat & Apartment,For Sale,3,3,7350,69.300396,12500000,117857.8163,Dagoretti North,Kilimani,None,WESTLANDS,KILIMANI,-1.289279,36.786931
3432760,Flat & Apartment,For Sale,3,2,0,0,13000000,122572.129,Langata,South C,None,LANG'ATA,SOUTH C,-1.322274,36.828893
3425670,Flat & Apartment,For Sale,2,3,0,0,12500000,117857.8163,Dagoretti North,Kilimani,None,WESTLANDS,KILIMANI,-1.289279,36.786931
3426572,Flat & Apartment,For Sale,3,3,0,0,18000000,169715.2555,Dagoretti North,Kilimani,None,WESTLANDS,KILIMANI,-1.289279,36.786931
3429861,Flat & Apartment,For Sale,4,5,0,0,50000000,471431.2653,Westlands,Riverside,None,WESTLANDS,MUTHANGARI,-1.269664,36.793534
3432717,Studio,For Sale,1,1,0,0,3800000,35828.77616,Dagoretti North,Kilimani,None,WESTLANDS,KILIMANI,-1.289279,36.786931
3425668,Flat & Apartment,For Sale,4,6,0,0,16500000,155572.3176,Dagoretti North,Kilimani,None,WESTLANDS,KILIMANI,-1.289279,36.786931
3430890,Flat & Apartment,For Sale,3,0,0,0,19500000,183858.1935,Dagoretti North,Kilimani,None,WESTLANDS,KILIMANI,-1.289279,36.786931
3425669,Flat & Apartment,For Sale,3,4,0,0,14500000,136715.0669,Dagoretti North,Kilimani,None,WESTLANDS,KILIMANI,-1.289279,36.786931
3432714,Flat & Apartment,For Sale,4,5,0,0,17000000,160286.6302,Dagoretti North,Kilimani,None,WESTLANDS,KILIMANI,-1.289279,36.786931
3425938,Flat & Apartment,For Sale,3,4,5049,47.60512917,12500000,117857.8163,Dagoretti North,Kilimani,None,WESTLANDS,KILIMANI,-1.289279,36.786931
3422938,Flat & Apartment,For Sale,3,3,9259,87.29964171,14950000,140957.9483,Dagoretti North,Kilimani,None,WESTLANDS,KILIMANI,-1.289279,36.786931
3424900,Flat & Apartment,For Sale,4,0,14853,140.0433717,50500000,476145.578,Westlands,Riverside,Nairobi,WESTLANDS,MUTHANGARI,-1.269664,36.793534
3432233,Flat & Apartment,For Sale,2,0,0,0,26000000,245144.258,Kamukunji Constituency,Eastleigh,California,KAMUKUNJI,CALIFORNIA,-1.284509,36.84992
3419192,Flat & Apartment,For Sale,3,0,0,0,25000000,235715.6327,Dagoretti North,Kileleshwa,River Gardens,WESTLANDS,KILELESHWA,-1.272875,36.797953
3419842,Flat & Apartment,For Sale,3,1,6174,58.21233264,21000000,198001.1314,Dagoretti North,Kilimani,None,WESTLANDS,KILIMANI,-1.289279,36.786931
3419645,Flat & Apartment,For Sale,3,4,14293,134.7633415,20000000,188572.5061,Dagoretti North,Kilimani,None,WESTLANDS,KILIMANI,-1.289279,36.786931
3419820,Flat & Apartment,For Sale,3,4,8099,76.36243636,17000000,160286.6302,Dagoretti North,Kilimani,None,WESTLANDS,KILIMANI,-1.289279,36.786931
3424886,Flat & Apartment,For Sale,3,0,9000,84.85762776,22500000,212144.0694,Westlands,Rhapta Road,Westlands,WESTLANDS,MUTHANGARI,-1.264764,36.791693
3417249,Flat & Apartment,For Sale,2,2,8683,81.86875354,10000000,94286.25306,Dagoretti North,Kilimani,Hekima Road,WESTLANDS,KILIMANI,-1.289279,36.786931
3429574,Flat & Apartment,For Sale,5,6,0,0,105000000,990005.6572,Westlands,General Mathenge,One General Mathenge,WESTLANDS,SPRING VALLEY,-1.253976,36.799695
3429578,Flat & Apartment,For Sale,5,6,0,0,95000000,895719.4041,Westlands,General Mathenge,One General Mathenge,WESTLANDS,SPRING VALLEY,-1.253976,36.799695
3421547,Flat & Apartment,For Sale,3,3,10000,94.28625306,26000000,245144.258,Dagoretti North,Kileleshwa,Siaya Road,WESTLANDS,KILELESHWA,-1.281183,36.784846
3419820,Flat & Apartment,For Sale,3,4,8099,76.36243636,17000000,160286.6302,Dagoretti North,Kilimani,None,WESTLANDS,KILIMANI,-1.289279,36.786931
3424886,Flat & Apartment,For Sale,3,0,9000,84.85762776,22500000,212144.0694,Westlands,Rhapta Road,Westlands,WESTLANDS,MUTHANGARI,-1.264764,36.791693
3417249,Flat & Apartment,For Sale,2,2,8683,81.86875354,10000000,94286.25306,Dagoretti North,Kilimani,Hekima Road,WESTLANDS,KILIMANI,-1.289279,36.786931
3429574,Flat & Apartment,For Sale,5,6,0,0,105000000,990005.6572,Westlands,General Mathenge,One General Mathenge,WESTLANDS,SPRING VALLEY,-1.253976,36.799695
3429578,Flat & Apartment,For Sale,5,6,0,0,95000000,895719.4041,Westlands,General Mathenge,One General Mathenge,WESTLANDS,SPRING VALLEY,-1.253976,36.799695
3421547,Flat & Apartment,For Sale,3,3,10000,94.28625306,26000000,245144.258,Dagoretti North,Kileleshwa,Siaya Road,WESTLANDS,KILELESHWA,-1.281183,36.784846
3420484,Flat & Apartment,For Sale,4,6,8153,76.87158212,21500000,202715.4441,Dagoretti North,Valley Arcade,None,WESTLANDS,LAVINGTON,-1.278937,36.777798
3419016,Flat & Apartment,For Sale,3,2,0,0,17000000,160286.6302,Dagoretti North,Kileleshwa,None,WESTLANDS,KILELESHWA,-1.280739,36.781686
3425775,Flat & Apartment,For Sale,3,0,0,0,11000000,103714.8784,Dagoretti North,Lavington,None,WESTLANDS,LAVINGTON,-1.278937,36.777798
3420483,Flat & Apartment,For Sale,3,5,8424,79.42673958,17500000,165000.9429,Dagoretti North,Lavington,None,WESTLANDS,LAVINGTON,-1.278937,36.777798
3424876,Flat & Apartment,For Sale,2,0,12236,115.3686592,14500000,136715.0669,Dagoretti North,Hurlingham,Kenya,WESTLANDS,KILIMANI,-1.290835,36.791376
3426765,Flat & Apartment,For Sale,3,2,8004,75.46671695,11200000,105600.6034,Westlands,Loresho,None,WESTLANDS,LORESHO,-1.251894,36.753988
3424339,Flat & Apartment,For Sale,2,2,7298,68.81010749,10150000,95700.54686,Westlands,Loresho,None,WESTLANDS,LORESHO,-1.251894,36.753988
3424217,Flat & Apartment,For Sale,1,1,0,0,3600000,33943.0511,Dagoretti North,Kileleshwa,Othaya Road Kileleshwa,WESTLANDS,KILELESHWA,-1.28517,36.775536
3425684,Studio,For Sale,1,2,0,0,6500000,61286.06449,Dagoretti North,Kilimani,None,WESTLANDS,KILIMANI,-1.289279,36.786931
3421497,Flat & Apartment,For Sale,4,4,14000,132.0007543,42000000,396002.2629,Westlands,Parklands,Lower Kabete,WESTLANDS,MUTHAIGA,-1.240044,36.744821
3424800,Flat & Apartment,For Sale,3,0,4387,41.36337922,8500000,80143.3151,Embakasi South,Imara Daima,None,EMBAKASI,IMARA DAIMA,-1.328436,36.88065
3423226,Flat & Apartment,For Sale,2,2,0,0,7200000,67886.10221,Dagoretti South,Riruta,Dagoretti,DAGORETTI,RIRUTA,-1.293832,36.739796
3423892,Flat & Apartment,For Sale,3,2,0,0,8500000,80143.3151,Embakasi East,Baraka/Nyayo,None,KASARANI,NYAYO,-1.250364,36.89094
3423979,Flat & Apartment,For Sale,1,1,0,0,3500000,33000.18857,Dagoretti North,Kilimani,Denis Pritt,WESTLANDS,KILIMANI,-1.285543,36.788115
3423972,Flat & Apartment,For Sale,3,2,6910,65.15180087,9000000,84857.62776,Dagoretti South,Riruta,Precious Garden Riruta,DAGORETTI,RIRUTA,-1.280523,36.740062
3416852,Flat & Apartment,For Sale,1,0,0,0,5500000,51857.43919,Langata,Langata Area,None,LANG'ATA,LANG'ATA,-1.364094,36.747626
3421625,Flat & Apartment,For Sale,3,0,0,0,14000000,132000.7543,Langata,South C,None,LANG'ATA,SOUTH C,-1.322274,36.828893
3383577,Flat & Apartment,For Sale,1,1,0,0,23000000,216858.382,Dagoretti North,Hurlingham,None,WESTLANDS,KILIMANI,-1.289279,36.786931
3383580,Flat & Apartment,For Sale,3,4,0,0,32000000,301716.0098,Dagoretti North,Hurlingham,None,WESTLANDS,KILIMANI,-1.289279,36.786931
3398016,Flat & Apartment,For Sale,4,5,15714,148.1614181,55000000,518574.3919,Westlands,General Mathenge,General Mathenge Road,WESTLANDS,SPRING VALLEY,-1.253976,36.799695
3383485,Flat & Apartment,For Sale,4,4,0,0,32000000,301716.0098,Dagoretti North,Valley Arcade,None,WESTLANDS,LAVINGTON,-1.278937,36.777798
3417920,Flat & Apartment,For Sale,2,2,8820,83.1604752,7500000,70714.6898,Langata,Southlands,Off Southern Bypass,LANG'ATA,LANG'ATA,-1.320812,36.786327
3417903,Flat & Apartment,For Sale,1,1,9462,89.21365265,5500000,51857.43919,Langata,Southlands,None,KIBRA,KIBERA,-1.320812,36.786327
3383879,Flat & Apartment,For Sale,1,0,0,0,17500000,165000.9429,Westlands,Riverside,None,WESTLANDS,MUTHANGARI,-1.269664,36.793534
3417954,Flat & Apartment,For Sale,2,2,9498,89.55308316,6850000,64586.08335,Langata,Kibera,Kibera Drive,KIBRA,KIBERA,-1.309621,36.780345
3417950,Flat & Apartment,For Sale,1,1,9630,90.7976617,4250000,40071.65755,Langata,Kibera,Kibera Drive,KIBRA,KIBERA,-1.309621,36.780345
3424893,Flat & Apartment,For Sale,3,0,13600,128.2293042,34000000,320573.2604,Westlands,Rhapta Road,None,WESTLANDS,MUTHANGARI,-1.264764,36.791693
3414176,Flat & Apartment,For Sale,2,3,8889,83.81105035,16000000,150858.0049,Westlands,Parklands,Off Batu Batu Road,WESTLANDS,MUTHAIGA,-1.263073,36.818108
3385301,Flat & Apartment,For Sale,2,2,0,0,14800000,139543.6545,Dagoretti North,Valley Arcade,Hendred Road,WESTLANDS,MAZIWA,-1.291674,36.768446
3390302,Flat & Apartment,For Sale,5,6,18333,172.8549877,165000000,1555723.176,Westlands,General Mathenge,General Mathenge Drive,WESTLANDS,SPRING VALLEY,-1.253976,36.799695
3411106,Flat & Apartment,For Sale,3,3,0,0,15500000,146143.6922,Roysambu,Garden Estate,None,KASARANI,GARDEN ESTATE,-1.226275,36.858532
3394673,Flat & Apartment,For Sale,4,0,9662,91.09937771,26000000,245144.258,Dagoretti North,Kileleshwa,None,WESTLANDS,KILELESHWA,-1.280739,36.781686
3410738,Flat & Apartment,For Sale,3,0,0,0,22000000,207429.7567,Westlands,Riverside,None,WESTLANDS,MUTHANGARI,-1.269664,36.793534
3409813,Flat & Apartment,For Sale,3,3,0,0,12500000,117857.8163,Langata,South B,Mkoma Road,STAREHE,SOUTH B,-1.310725,36.835695
3399215,Flat & Apartment,For Sale,4,6,7774,73.29813313,21500000,202715.4441,Dagoretti North,Kileleshwa,None,WESTLANDS,KILELESHWA,-1.280739,36.781686
3401820,Flat & Apartment,For Sale,4,6,7774,73.29813313,21500000,202715.4441,Dagoretti North,Kileleshwa,None,WESTLANDS,KILELESHWA,-1.280739,36.781686
3394669,Flat & Apartment,For Sale,4,6,7774,73.29813313,21500000,202715.4441,Dagoretti North,Kileleshwa,None,WESTLANDS,KILELESHWA,-1.280739,36.781686
3405481,Flat & Apartment,For Sale,4,4,10378,97.85027343,27000000,254572.8833,Dagoretti North,Kilimani,None,WESTLANDS,KILIMANI,-1.289279,36.786931
3410877,Flat & Apartment,For Sale,3,1,0,0,14400000,135772.2044,Westlands,Runda,None,WESTLANDS,KITISURU,-1.218598,36.801687
3394658,Flat & Apartment,For Sale,3,5,7942,74.88214218,17500000,165000.9429,Dagoretti North,Kileleshwa,None,WESTLANDS,KILELESHWA,-1.280739,36.781686
3410857,Flat & Apartment,For Sale,2,1,0,0,12300000,115972.0913,Westlands,Runda,None,WESTLANDS,KITISURU,-1.218598,36.801687
3401542,Flat & Apartment,For Sale,3,5,7942,74.88214218,17500000,165000.9429,Dagoretti North,Kileleshwa,None,WESTLANDS,KILELESHWA,-1.280739,36.781686
3407195,Flat & Apartment,For Sale,3,4,13647,128.6724496,23500000,221572.6947,Dagoretti North,Kilimani,None,WESTLANDS,KILIMANI,-1.289279,36.786931
3404797,Flat & Apartment,For Sale,3,5,9146,86.23420705,21000000,198001.1314,Dagoretti North,Kileleshwa,None,WESTLANDS,KILELESHWA,-1.280739,36.781686
3402806,Flat & Apartment,For Sale,4,4,9319,87.86535923,16450000,155100.8863,Dagoretti North,Kilimani,None,WESTLANDS,KILIMANI,-1.289279,36.786931
